Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)
107	Default BKT Controller(1)	AS 7_8_plus_4_8	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	108	done	20	AS done	7
108	Default BKT Controller(1)	M 3_3_times_4_7	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	109	JCommTable6.R1C0	21	M  JCommTable6.R1C0	6
109	Default BKT Controller(1)	M 3_3_times_4_7	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	110	JCommTable6.R0C0	21	M  JCommTable6.R0C0	6
110	Default BKT Controller(1)	M 3_3_times_4_7	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	111	done	21	M  done	6
111	Default BKT Controller(1)	AS 3_8_plus_3_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	112	JCommTable6.R1C0	22	AS JCommTable6.R1C0	8
112	Default BKT Controller(1)	AS 3_8_plus_3_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	113	JCommTable6.R0C0	22	AS JCommTable6.R0C0	8
113	Default BKT Controller(1)	AS 3_8_plus_3_8	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	114	done	22	AS done	8
114	Default BKT Controller(1)	AS 9_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	Single-KC	115	JCommTable6.R1C0	23	AS JCommTable6.R1C0	9
115	Default BKT Controller(1)	AS 9_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	116	JCommTable6.R0C0	23	AS JCommTable6.R0C0	9
116	Default BKT Controller(1)	AS 9_4_plus_3_4	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	117	done	23	AS done	9
117	Default BKT Controller(1)	AS 5_2_plus_1_2	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	118	JCommTable6.R1C0	24	AS JCommTable6.R1C0	10
118	Default BKT Controller(1)	AS 5_2_plus_1_2	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	119	JCommTable6.R0C0	24	AS JCommTable6.R0C0	10
119	Default BKT Controller(1)	AS 5_2_plus_1_2	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	120	done	24	AS done	10
120	Default BKT Controller(1)	AS 6_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	121	JCommTable6.R1C0	25	AS JCommTable6.R1C0	11
121	Default BKT Controller(1)	AS 6_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	122	JCommTable6.R0C0	25	AS JCommTable6.R0C0	11
122	Default BKT Controller(1)	AS 6_1_plus_9_1	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	123	done	25	AS done	11
0	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	1	1	1	Single-KC	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1
1	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	1	1	1	Single-KC	2	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1
2	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	Single-KC	3	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1
3	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	Single-KC	4	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1
4	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	Single-KC	5	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1
5	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	Single-KC	6	JCommTable6.R1C0	1	AD JCommTable6.R1C0	1
6	Default BKT Controller(2)	AD 2_7_plus_10_3	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	Single-KC	7	JCommTable6.R0C0	1	AD JCommTable6.R0C0	1
7	Default BKT Controller(2)	AD 2_7_plus_10_3	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	Single-KC	8	done	1	AD done	1
8	Default BKT Controller(2)	AD 5_6_plus_1_4	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	Single-KC	9	done	2	AD done	2
9	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	3	1	1	Single-KC	10	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2
10	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	1	Single-KC	11	JCommTable6.R0C0	2	AD JCommTable6.R0C0	2
11	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	1	Single-KC	12	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2
12	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	2	1	1	Single-KC	13	JCommTable6.R1C0	2	AD JCommTable6.R1C0	2
13	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	14	JCommTable8.R0C0	2	AD JCommTable8.R0C0	2
14	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	15	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2
15	Default BKT Controller(2)	AD 5_6_plus_1_4	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	16	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2
16	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	Single-KC	17	JCommTable4.R1C0	3	AD JCommTable4.R1C0	3
17	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	18	JCommTable8.R0C0	3	AD JCommTable8.R0C0	3
18	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable5.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	Single-KC	19	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3
19	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	3	1	1	Single-KC	20	JCommTable6.R0C0	3	AD JCommTable6.R0C0	3
20	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	Single-KC	21	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3
21	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	2	1	0	Single-KC	22	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3
22	Default BKT Controller(2)	AD 7_6_plus_10_6	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	Single-KC	23	JCommTable6.R1C0	3	AD JCommTable6.R1C0	3
23	Default BKT Controller(2)	AD 7_6_plus_10_6	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	24	done	3	AD done	3
24	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	25	JCommTable8.R0C0	4	AD JCommTable8.R0C0	4
25	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	26	JCommTable4.R1C0	4	AD JCommTable4.R1C0	4
26	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable5.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	27	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4
27	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	Single-KC	28	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4
28	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:10	correct	1	1	0	Single-KC	29	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4
29	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	1	Single-KC	30	JCommTable6.R0C0	4	AD JCommTable6.R0C0	4
30	Default BKT Controller(2)	AD 8_7_plus_3_3	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	31	JCommTable6.R1C0	4	AD JCommTable6.R1C0	4
31	Default BKT Controller(2)	AD 8_7_plus_3_3	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	32	done	4	AD done	4
32	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	33	JCommTable8.R0C0	5	AD JCommTable8.R0C0	5
33	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	1	1	0	Single-KC	34	JCommTable4.R1C0	5	AD JCommTable4.R1C0	5
34	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	35	JCommTable4.R0C0	5	AD JCommTable4.R0C0	5
35	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	36	JCommTable5.R1C0	5	AD JCommTable5.R1C0	5
36	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	37	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5
37	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	38	JCommTable6.R1C0	5	AD JCommTable6.R1C0	5
38	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	39	JCommTable6.R0C0	5	AD JCommTable6.R0C0	5
39	Default BKT Controller(2)	AD 6_8_plus_7_8	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	40	done	5	AD done	5
40	Default BKT Controller(2)	M 9_6_times_3_5	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	Single-KC	41	JCommTable8.R0C0	6	M  JCommTable8.R0C0	1
41	Default BKT Controller(2)	M 9_6_times_3_5	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	Single-KC	42	JCommTable4.R0C0	6	M  JCommTable4.R0C0	1
42	Default BKT Controller(2)	M 9_6_times_3_5	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	1	1	1	Single-KC	43	JCommTable6.R0C0	6	M  JCommTable6.R0C0	1
43	Default BKT Controller(2)	M 9_6_times_3_5	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	1	Single-KC	44	done	6	M  done	1
44	Default BKT Controller(2)	M 9_6_times_3_5	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	1	1	1	Single-KC	45	JCommTable6.R1C0	6	M  JCommTable6.R1C0	1
45	Default BKT Controller(2)	M 6_2_times_8_3	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	Single-KC	46	JCommTable8.R0C0	7	M  JCommTable8.R0C0	2
46	Default BKT Controller(2)	M 6_2_times_8_3	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	Single-KC	47	JCommTable4.R0C0	7	M  JCommTable4.R0C0	2
47	Default BKT Controller(2)	M 6_2_times_8_3	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	48	JCommTable6.R0C0	7	M  JCommTable6.R0C0	2
48	Default BKT Controller(2)	M 6_2_times_8_3	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	49	JCommTable6.R1C0	7	M  JCommTable6.R1C0	2
49	Default BKT Controller(2)	M 6_2_times_8_3	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	50	done	7	M  done	2
50	Default BKT Controller(2)	AS 1_9_plus_5_9	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	2	1	1	Single-KC	51	JCommTable6.R0C0	8	AS JCommTable6.R0C0	1
51	Default BKT Controller(2)	AS 1_9_plus_5_9	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	2	1	1	Single-KC	52	JCommTable6.R1C0	8	AS JCommTable6.R1C0	1
52	Default BKT Controller(2)	AS 1_9_plus_5_9	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11		1/1/1970 0:11	incorrect	1	0	0	Single-KC	53	JCommTable8.R0C0	8	AS JCommTable8.R0C0	1
53	Default BKT Controller(2)	AS 1_9_plus_5_9	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	54	done	8	AS done	1
54	Default BKT Controller(2)	M 5_1_times_8_7	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	1	1	0	Single-KC	55	JCommTable6.R0C0	9	M  JCommTable6.R0C0	3
55	Default BKT Controller(2)	M 5_1_times_8_7	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	56	JCommTable6.R1C0	9	M  JCommTable6.R1C0	3
56	Default BKT Controller(2)	M 5_1_times_8_7	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	57	done	9	M  done	3
57	Default BKT Controller(2)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	58	JCommTable6.R1C0	10	AS JCommTable6.R1C0	2
58	Default BKT Controller(2)	AS 9_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11		1/1/1970 0:11	incorrect	1	0	0	Single-KC	59	JCommTable8.R0C0	9	AS JCommTable8.R0C0	2
59	Default BKT Controller(2)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	60	JCommTable6.R0C0	10	AS JCommTable6.R0C0	2
60	Default BKT Controller(2)	AS 9_1_plus_9_1	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	61	done	10	AS done	2
61	Default BKT Controller(2)	AS 2_8_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	62	JCommTable6.R1C0	11	AS JCommTable6.R1C0	3
62	Default BKT Controller(2)	AS 2_8_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	63	JCommTable6.R0C0	11	AS JCommTable6.R0C0	3
63	Default BKT Controller(2)	AS 2_8_plus_8_8	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	64	done	11	AS done	3
64	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:12	1/1/1970 0:12	incorrect	2	1	0	Single-KC	65	JCommTable6.R1C0	12	AD JCommTable6.R1C0	6
65	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:12	1/1/1970 0:12	incorrect	2	1	0	Single-KC	66	JCommTable6.R0C0	12	AD JCommTable6.R0C0	6
66	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable8.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	67	JCommTable8.R0C0	10	AD JCommTable8.R0C0	6
67	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable4.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	68	JCommTable4.R1C0	6	AD JCommTable4.R1C0	6
68	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable5.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	69	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6
69	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable4.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	70	JCommTable4.R0C0	8	AD JCommTable4.R0C0	6
70	Default BKT Controller(2)	AD 2_3_plus_9_2	1	JCommTable5.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	1	1	0	Single-KC	71	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6
71	Default BKT Controller(2)	AD 2_3_plus_9_2	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	72	done	12	AD done	6
72	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	incorrect	2	1	0	Single-KC	73	JCommTable6.R1C0	13	AD JCommTable6.R1C0	7
73	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable8.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	74	JCommTable8.R0C0	11	AD JCommTable8.R0C0	7
74	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	75	JCommTable4.R1C0	7	AD JCommTable4.R1C0	7
75	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	76	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7
76	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	77	JCommTable4.R0C0	9	AD JCommTable4.R0C0	7
77	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	78	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7
78	Default BKT Controller(2)	AD 5_4_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	79	JCommTable6.R0C0	13	AD JCommTable6.R0C0	7
79	Default BKT Controller(2)	AD 5_4_plus_2_5	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	80	done	13	AD done	7
80	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:13	1/1/1970 0:13	incorrect	2	1	0	Single-KC	81	JCommTable6.R1C0	14	AD JCommTable6.R1C0	8
81	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable4.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	incorrect	1	1	0	Single-KC	82	JCommTable4.R0C0	10	AD JCommTable4.R0C0	8
82	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable8.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	83	JCommTable8.R0C0	12	AD JCommTable8.R0C0	8
83	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable4.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	84	JCommTable4.R1C0	8	AD JCommTable4.R1C0	8
84	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable5.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	Single-KC	85	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8
85	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	incorrect	1	1	0	Single-KC	86	JCommTable6.R0C0	14	AD JCommTable6.R0C0	8
86	Default BKT Controller(2)	AD 8_3_plus_4_4	1	JCommTable5.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	87	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8
87	Default BKT Controller(2)	AD 8_3_plus_4_4	1	done	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	88	done	14	AD done	8
88	Default BKT Controller(2)	AD 3_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	incorrect	1	1	0	Single-KC	89	JCommTable6.R1C0	15	AD JCommTable6.R1C0	9
89	Default BKT Controller(2)	AD 3_9_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	incorrect	2	1	0	Single-KC	90	JCommTable6.R0C0	15	AD JCommTable6.R0C0	9
90	Default BKT Controller(2)	AD 3_9_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	hint	0	1	1	Single-KC	91	JCommTable8.R0C0	13	AD JCommTable8.R0C0	9
91	Default BKT Controller(2)	AD 3_9_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	92	JCommTable4.R1C0	9	AD JCommTable4.R1C0	9
